"user_id"	"resource_id"	"q_id"	"answer"	"url_comment"	"comment"	"project_id"	"test"
16	1216	5	"yes"	""	""	1	"test"
16	1216	6	"no"	""	""	1	"test"
16	1216	7	"no"	""	""	1	"test"
16	1216	8	"no"	""	""	1	"test"
16	1216	9	"yes"	""	""	1	"test"
14	3899	1	"yes"	"http://sysbio.rnet.missouri.edu/apollo/"	""	1	"test"
14	3899	2	"yes"	"http://sysbio.rnet.missouri.edu/apollo/"	"web app"	1	"test"
14	3899	3	"yes"	""	"Zheng Wang, Jesse Eickholt, and Jianlin Cheng, (2011) APOLLO: A Quality Assessment
Service for Single and Multiple Protein Models, Bioinformatics, 27(12), 1715-1716."	1	"test"
14	3899	4	"yes"	"http://sysbio.rnet.missouri.edu/apollo/help.html"	""	1	"test"
14	3899	5	"no"	""	""	1	"test"
14	3899	6	"no"	""	""	1	"test"
14	3899	7	"yes"	""	""	1	"test"
14	3899	8	"no"	""	""	1	"test"
14	3899	9	"no"	""	""	1	"test"
15	1610	1	"yes"	"https://github.com/nickytong/drexplorer"	""	1	"test"
15	1610	2	"yes"	"https://github.com/nickytong/drexplorer"	""	1	"test"
15	1610	3	"no"	""	""	1	"test"
15	1610	4	"nobut"	""	"A manual is provided"	1	"test"
15	1610	5	"yes"	"https://github.com/nickytong/drexplorer"	""	1	"test"
15	1610	6	"no"	""	""	1	"test"
15	1610	7	"yes"	"https://github.com/nickytong/drexplorer/blob/master/DESCRIPTION"	"Citation info in README"	1	"test"
15	1610	8	"no"	""	""	1	"test"
15	1610	9	"yes"	"https://github.com/nickytong/drexplorer/blob/master/DESCRIPTION"	""	1	"test"
14	998	1	"yes"	"http://carolina.imis.athena-innovation.gr/diana_tools/web/index.php?r=site%2Findex"	""	1	"test"
14	998	2	"yes"	"http://carolina.imis.athena-innovation.gr/diana_tools/web/index.php?r=site%2Ftools"	""	1	"test"
14	998	3	"no"	""	""	1	"test"
14	998	4	"no"	""	""	1	"test"
14	998	5	"no"	""	""	1	"test"
14	998	6	"no"	""	""	1	"test"
14	998	7	"no"	""	""	1	"test"
14	998	8	"no"	""	""	1	"test"
14	998	9	"no"	""	""	1	"test"
17	110	1	"yes"	"https://rust-bio.github.io/"	"name: rust-bio
description from website: This library makes many algorithms and data structures that are useful for bioinformatics available for the Rust language"	1	"test"
17	110	2	"yes"	"https://rust-bio.github.io/"	"available online"	1	"test"
17	110	3	"nobut"	""	"? not sure if this question applies to this tool"	1	"test"
17	110	4	"yes"	"https://rust-bio.github.io/"	"examples on homepage"	1	"test"
17	110	5	"nobut"	""	"there was some code on the website but I think it was only for installation"	1	"test"
17	110	6	"no"	""	"could not find this"	1	"test"
17	110	7	"yesbut"	""	"could not find contact information but
citation information is provided"	1	"test"
17	110	8	"yes"	"https://docs.rs/bio/0.21.0/bio/"	"see link above"	1	"test"
17	110	9	"yes"	"https://rust-bio.github.io/"	"Licensed under the MIT license http://opensource.org/licenses/MIT. This project may not be copied, modified, or distributed except according to those terms."	1	"test"
18	1861	1	"yes"	"http://www.mousephenotype.org/about-ikmc"	"The members of the International Knockout Mouse Consortium (IKMC) are working together to
mutate all protein-coding genes in the mouse using a combination of gene trapping and gene
targeting in C57BL/6 mouse embryonic stem (ES) cells.

"	1	"test"
18	1861	2	"yes"	"http://www.mousephenotype.org/"	"Available online"	1	"test"
18	1861	3	"yes"	"https://academic.oup.com/nar/article/42/D1/D802/1069801"	"Paper published in Oxford academic about tool."	1	"test"
18	1861	4	"no"	""	""	1	"test"
18	1861	5	"nobut"	"http://www.mousephenotype.org/data/documentation/doc-overview"	"IMPC data portal documentation"	1	"test"
18	1861	6	"nobut"	"http://www.mousephenotype.org/data/release"	"There are previous release notes available on the website."	1	"test"
18	1861	7	"yes"	"http://www.mousephenotype.org/contact-us"	"Get in touch with us. Depending on your type of interest, choose one of the following contact forms.

"	1	"test"
18	1861	8	"yes"	"http://www.mousephenotype.org/data/documentation/data-access"	"The genotype-phenotype REST API provides the fields described in the table below. Each field may be used for restricting the set of data you wish to retrieve. The full SOLR select syntax is available for use in querying the REST API. "	1	"test"
18	1861	9	"no"	""	""	1	"test"
14	1869	1	"yes"	"https://github.com/baliga-lab/cmonkey2"	""	1	"test"
14	1869	2	"yes"	"https://github.com/baliga-lab/cmonkey2"	""	1	"test"
14	1869	3	"no"	""	""	1	"test"
14	1869	4	"yes"	"https://github.com/baliga-lab/cmonkey2"	""	1	"test"
14	1869	5	"yes"	"https://github.com/baliga-lab/cmonkey2"	""	1	"test"
14	1869	6	"yes"	"https://github.com/baliga-lab/cmonkey2"	"github repo"	1	"test"
14	1869	7	"yes"	"https://github.com/baliga-lab/cmonkey2/issues"	""	1	"test"
14	1869	8	"no"	""	""	1	"test"
14	1869	9	"yes"	"https://github.com/baliga-lab/cmonkey2/blob/master/LICENSE"	""	1	"test"
16	17	1	"yes"	""	""	1	"test"
16	17	2	"yes"	""	""	1	"test"
16	17	3	"yes"	""	""	1	"test"
16	17	4	"yes"	""	""	1	"test"
16	17	5	"yes"	""	""	1	"test"
16	17	6	"nobut"	""	"Version information is given"	1	"test"
16	17	7	"no"	""	""	1	"test"
16	17	8	"no"	""	""	1	"test"
16	17	9	"no"	""	""	1	"test"
18	3397	1	"yes"	"http://ipubmed.ics.uci.edu/about.html"	"iPubMed features:

Instant search on title, author, journal, MeSH heading, affiliation, and abstract
Error-tolerant search engine
Updates data from NIH daily
Includes references supplied by publishers"	1	"test"
18	3397	2	"yes"	"http://ipubmed.ics.uci.edu/"	"Available online and on the App store."	1	"test"
18	3397	3	"yes"	"https://academic.oup.com/database/article/doi/10.1093/database/baq036/460587"	"Paper published in Oxford academic about tool."	1	"test"
18	3397	4	"nobut"	"http://ipubmed.ics.uci.edu/"	"Have description box of how fuzzy search works"	1	"test"
18	3397	5	"no"	""	""	1	"test"
18	3397	6	"no"	""	""	1	"test"
18	3397	7	"yes"	"http://ipubmed.ics.uci.edu/about.html"	"If you have any comments, questions, or concerns, please email us. We'll respond promptly and fix any issues addressed. Please make sure that your email address is correct and your spam filters won't block emails from ipubmed AT ics DOT uci DOT edu."	1	"test"
18	3397	8	"no"	""	""	1	"test"
18	3397	9	"no"	""	""	1	"test"
16	1076	1	"yes"	""	""	1	"test"
16	1076	2	"yes"	""	""	1	"test"
16	1076	3	"yes"	""	""	1	"test"
16	1076	4	"yes"	""	""	1	"test"
16	1076	5	"yes"	""	""	1	"test"
16	1076	6	"yes"	""	""	1	"test"
16	1076	7	"yes"	""	""	1	"test"
16	1076	8	"no"	""	""	1	"test"
16	1076	9	"no"	""	""	1	"test"
14	164	1	"yes"	"http://bioconductor.org/packages/release/bioc/html/paxtoolsr.html"	""	1	"test"
14	164	2	"yes"	"http://bioconductor.org/packages/release/bioc/html/paxtoolsr.html"	""	1	"test"
14	164	3	"yes"	""	"DOI: 10.18129/B9.bioc.paxtoolsr "	1	"test"
14	164	4	"yes"	""	"http://bioconductor.org/packages/release/bioc/manuals/paxtoolsr/man/paxtoolsr.pdf"	1	"test"
14	164	5	"yes"	""	""	1	"test"
14	164	6	"yes"	"http://bioconductor.org/packages/release/bioc/html/paxtoolsr.html"	""	1	"test"
14	164	7	"yes"	"http://bioconductor.org/packages/release/bioc/html/paxtoolsr.html"	""	1	"test"
14	164	8	"no"	""	""	1	"test"
14	164	9	"yes"	""	""	1	"test"
15	3555	1	"yes"	"http://vancouvershortr.sourceforge.net"	""	1	"test"
15	3555	2	"yes"	"https://sourceforge.net/projects/vancouvershortr/files/"	""	1	"test"
15	3555	3	"no"	""	""	1	"test"
15	3555	4	"no"	""	""	1	"test"
15	3555	5	"yes"	"https://sourceforge.net/projects/vancouvershortr/files/"	""	1	"test"
15	3555	6	"no"	""	""	1	"test"
15	3555	7	"no"	""	""	1	"test"
15	3555	8	"yes"	"https://sourceforge.net/projects/vancouvershortr/files/"	""	1	"test"
15	3555	9	"no"	""	""	1	"test"
23	949	1	"yes"	"http://www.ibi.vu.nl/programs/taxmanwww/"	"Name: taxman.
Description: In microbiome analyses, often rRNA gene databases are used to assign taxonomic names to sequence reads. The TaxMan server facilitates the analysis of the taxonomic distribution of your reads in two ways. First, you can check what taxonomic names are assigned to the sequences produced by your primers and what taxa you will lose. Second, the produced amplicon sequences with lineages in the FASTA header can be downloaded. This can result in a much more efficient analysis with respect to run time and memory usage, since the amplicon sequences are considerably shorter than the full length rRNA gene sequences. In addition, you can download a lineage file that includes the counts of all taxa for your primers and for the used reference.

We have preprocessed the databases so that they now all include the taxonomic lineage in the FASTA header. For references and links to the databases, see below."	1	"test"
23	949	2	"yes"	"http://www.ibi.vu.nl/programs/taxmanwww/"	"Easy access online. "	1	"test"
23	949	3	"yes"	"https://academic.oup.com/nar/article/40/W1/W82/1073944"	"Paper published in Oxford about tool: TaxMan: a server to trim rRNA reference databases and inspect taxonomic coverage "	1	"test"
23	949	4	"nobut"	"http://www.ibi.vu.nl/programs/taxmanwww/example/"	"No tutorials, but examples and documentation is given."	1	"test"
23	949	5	"yesbut"	"http://www.ibi.vu.nl/programs/taxmanwww/"	"No source code but the tool is well documented"	1	"test"
23	949	6	"no"	""	""	1	"test"
23	949	7	"yesbut"	"http://www.ibi.vu.nl/programs/taxmanwww/"	"No citation information, only contact information provided. "	1	"test"
23	949	8	"no"	""	""	1	"test"
23	949	9	"no"	"http://www.ibi.vu.nl/programs/taxmanwww/"	""	1	"test"
16	527	1	"yes"	""	""	1	"test"
16	527	2	"yes"	""	""	1	"test"
16	527	3	"yes"	""	""	1	"test"
16	527	4	"no"	""	""	1	"test"
16	527	5	"no"	""	""	1	"test"
16	527	6	"no"	""	""	1	"test"
16	527	7	"yes"	""	""	1	"test"
16	527	8	"no"	""	""	1	"test"
16	527	9	"no"	""	""	1	"test"
16	1085	1	"yes"	""	""	1	"test"
16	1085	2	"yes"	""	""	1	"test"
16	1085	3	"yes"	""	""	1	"test"
16	1085	4	"no"	""	""	1	"test"
16	1085	5	"no"	""	""	1	"test"
16	1085	6	"no"	""	""	1	"test"
16	1085	7	"no"	""	""	1	"test"
16	1085	8	"no"	""	""	1	"test"
16	1085	9	"no"	""	""	1	"test"
11	2706	1	"yes"	"http://waprna.big.ac.cn/rnaseq/index.jsp"	"This is a free web-based application for the processing of high-throughput RNA-Seq data (wapRNA) from next generation sequencing (NGS) platforms, such as Genome Analyzer of Illumina Inc. (Solexa) and SOLiD of Applied Biosystems (SOLiD). wapRNA provides an integrated tool for RNA sequence, refers to the use of High-throughput sequencing technologies to sequence cDNAs in order to get information about a sample's RNA content. Due to the deep coverage and base level resolution provided by next-generation sequencing instruments, wapRNA provides researchers with efficient ways to measure RNA sequence experimentally, allowing them to get information such as how different alleles of a gene are expressed, detect post-transcriptional mutations or identifying gene fusions, annotate the known miRNAs or predict the news and so on. "	1	"test"
11	2706	2	"yes"	"http://waprna.big.ac.cn/rnaseq/download/download.jsp"	"Available online and offline by download. "	1	"test"
11	2706	3	"no"	""	""	1	"test"
11	2706	4	"yes"	"http://waprna.big.ac.cn/rnaseq/download/download.jsp

http://waprna.big.ac.cn/rnaseq/RNA/result.action?jobId=1300872348284"	"There is test data for both the website and the offline package. There is also a demo page on the website. "	1	"test"
11	2706	5	"nobut"	"http://waprna.big.ac.cn/rnaseq/download/download.jsp"	"The source code is available for download. "	1	"test"
11	2706	6	"no"	""	"The site has not been updated since 2011. "	1	"test"
11	2706	7	"nobut"	"http://waprna.big.ac.cn/rnaseq/index.jsp"	"There is contact information but there is no citation information. "	1	"test"
11	2706	8	"no"	""	""	1	"test"
11	2706	9	"no"	""	""	1	"test"
16	1192	1	"yes"	""	""	1	"test"
16	1192	2	"yes"	""	""	1	"test"
16	1192	3	"yes"	""	""	1	"test"
16	1192	4	"no"	""	""	1	"test"
16	1192	5	"yes"	""	""	1	"test"
16	1192	6	"yes"	""	""	1	"test"
16	1192	7	"no"	""	""	1	"test"
16	1192	8	"yes"	""	""	1	"test"
16	1192	9	"no"	""	""	1	"test"
16	3156	1	"yes"	""	""	1	"test"
16	3156	2	"yes"	""	""	1	"test"
16	3156	3	"yes"	""	""	1	"test"
16	3156	4	"no"	""	""	1	"test"
16	3156	5	"no"	""	""	1	"test"
16	3156	6	"no"	""	""	1	"test"
16	3156	7	"no"	""	""	1	"test"
16	3156	8	"no"	""	""	1	"test"
16	3156	9	"no"	""	""	1	"test"
16	647	1	"yes"	""	""	1	"test"
16	647	2	"yes"	""	""	1	"test"
16	647	3	"yes"	""	""	1	"test"
16	647	4	"yes"	""	""	1	"test"
16	647	5	"yes"	""	""	1	"test"
16	647	6	"yes"	""	""	1	"test"
16	647	7	"no"	""	""	1	"test"
16	647	8	"no"	""	""	1	"test"
16	647	9	"no"	""	""	1	"test"
12	2593	1	"yes"	"http://bacmet.biomedicine.gu.se/"	"Name: BacMet. Description from website: BacMet is an easy-to-use bioinformatics resource of antibacterial biocide- and metal-resistance genes. BacMet consists of two databases: A manually curated database of genes with experimentally confirmed resistance function, and a database of predicted resistance genes based on sequence similarity to genes with experimentally confirmed function. "	1	"test"
12	2593	2	"yesbut"	"http://bacmet.biomedicine.gu.se/"	"BacMetScan does not work on Windows. "	1	"test"
12	2593	3	"no"	""	""	1	"test"
12	2593	4	"yes"	"http://bacmet.biomedicine.gu.se/tutorials.html"	""	1	"test"
12	2593	5	"no"	""	"No source code available. "	1	"test"
12	2593	6	"yes"	"http://bacmet.biomedicine.gu.se/download_temporary.html"	"All versions of tool are listed on their website. "	1	"test"
12	2593	7	"yes"	"http://bacmet.biomedicine.gu.se/FAQS.html#cite
http://bacmet.biomedicine.gu.se/FAQS.html#contacts"	"Link to citation and primary contact. "	1	"test"
12	2593	8	"no"	""	""	1	"test"
12	2593	9	"yesbut"	"http://bacmet.biomedicine.gu.se/FAQS.html#faster_tool"	"""All rights reserved"" is written on home page, and licensing information is provided for SOME of the tools at the above link. "	1	"test"
23	2372	1	"yes"	"http://mdl.shsmu.edu.cn/AST/"	"Name: AllositePro. Description:  Motivation: The computational prediction of allosteric sites in proteins is receiving increased attention in the field of drug discovery. In 2013, we developed a method for predicting allosteric sites in protein using SVM based on topological and physiochemical pocket features (Allosite). Here we present a web server with improved version by combining pocket features with perturbation analysis."	1	"test"
23	2372	2	"yes"	"http://mdl.shsmu.edu.cn/AST/"	"Available online."	1	"test"
23	2372	3	"yes"	"https://academic.oup.com/bioinformatics/article/29/18/2357/240558"	"Published in Oxford. Allosite: a method for predicting allosteric sites 
"	1	"test"
23	2372	4	"no"	"http://mdl.shsmu.edu.cn/AST/"	""	1	"test"
23	2372	5	"no"	"http://mdl.shsmu.edu.cn/AST/"	""	1	"test"
23	2372	6	"nobut"	"http://mdl.shsmu.edu.cn/AST/"	"Website version history displayed."	1	"test"
23	2372	7	"yes"	"http://mdl.shsmu.edu.cn/AST/module/about/contact.jsp"	"Contact page links back to Molecular Design Laboratory Key Laboratory of Cell Differentiation and Apoptosis of Chinese Ministry of Education School of Medicine Shanghai Jiaotong University"	1	"test"
23	2372	8	"no"	""	""	1	"test"
23	2372	9	"no"	"http://mdl.shsmu.edu.cn/AST/Allosite/index.jsp"	"Copyright 2012 Molecular Design Laboratory, All rights reserved. "	1	"test"
15	3646	1	"yes"	"https://omics.pnl.gov/software/danter"	""	1	"test"
15	3646	2	"yes"	"https://github.com/PNNL-Comp-Mass-Spec/InfernoRDN/releases"	""	1	"test"
15	3646	3	"no"	""	""	1	"test"
15	3646	4	"nobut"	""	"A manual is provided "	1	"test"
15	3646	5	"yes"	"https://github.com/PNNL-Comp-Mass-Spec/InfernoRDN/releases"	""	1	"test"
15	3646	6	"yes"	"https://github.com/PNNL-Comp-Mass-Spec/InfernoRDN/releases"	""	1	"test"
15	3646	7	"nobut"	"https://omics.pnl.gov/software/danter"	"Contact email provided. No example citation"	1	"test"
15	3646	8	"no"	""	""	1	"test"
15	3646	9	"no"	""	""	1	"test"
15	479	1	"yes"	"http://bitterdb.agri.huji.ac.il/dbbitter.php"	""	1	"test"
15	479	2	"yes"	"http://bitterdb.agri.huji.ac.il/dbbitter.php"	""	1	"test"
15	479	3	"yes"	"http://bitterdb.agri.huji.ac.il/dbbitter.php#identifiersHelp"	"IUPAC names, SMILES, CAS registry numbers"	1	"test"
15	479	4	"yes"	"http://bitterdb.agri.huji.ac.il/examples.php"	""	1	"test"
15	479	5	"yesbut"	"https://github.com/Niv-Lab/BitterPredict1"	"code for BitterPredict is available only"	1	"test"
15	479	6	"no"	""	""	1	"test"
15	479	7	"yes"	"http://bitterdb.agri.huji.ac.il/dbbitter.php#Contact"	""	1	"test"
15	479	8	"no"	""	""	1	"test"
15	479	9	"no"	""	""	1	"test"
12	1617	1	"yes"	"http://www.timetree.org/"	"Name: TimeTree. Description from website: TimeTree is a public knowledge-base for information on the evolutionary timescale of life. Data from thousands of published studies are assembled into a searchable tree of life scaled to time. Timepanels showing events in geological time and astronomical history are provided for comparison with timelines and timetrees. Results can be exported in different formats for additional analyses and publication."	1	"test"
12	1617	2	"yes"	"http://www.timetree.org/"	""	1	"test"
12	1617	3	"no"	""	""	1	"test"
12	1617	4	"nobut"	"https://www.youtube.com/watch?v=CxmshZQciwo"	"The tutorial is not linked on the home page, but is available on Youtube. "	1	"test"
12	1617	5	"no"	""	"No source code for tool, and data is not available for download. "	1	"test"
12	1617	6	"no"	""	"Website claims to be updated periodically, but only one version exists online currently. "	1	"test"
12	1617	7	"yes"	"http://www.timetree.org/contact
http://www.timetree.org/faqs#q7"	"Link provided to both contact and citation information. "	1	"test"
12	1617	8	"no"	""	""	1	"test"
12	1617	9	"no"	""	""	1	"test"
12	1431	1	"yes"	"http://lulab.life.tsinghua.edu.cn/postar/"	"Name: POSTAR2. Description: POSTAR2 is a comprehensive database for exploring post-transcriptional regulation based on CLIP-seq data, Ribo-seq data, RNA-seq data and other high-throughput sequencing data from 6 species, including human, mouse, fly, worm, Arabidopsis, and yeast. POSTAR2 is developed as the updated version of CLIPdb and POSTAR, which provides the largest collection of RBP binding sites and functional annotations."	1	"test"
12	1431	2	"yes"	"http://lulab.life.tsinghua.edu.cn/postar/"	""	1	"test"
12	1431	3	"yes"	"http://lulab.life.tsinghua.edu.cn/postar/help.php"	"Gene Ontology cited. "	1	"test"
12	1431	4	"yes"	"http://lulab.life.tsinghua.edu.cn/postar/help.php"	"Tutorial available on website. "	1	"test"
12	1431	5	"no"	""	""	1	"test"
12	1431	6	"no"	""	""	1	"test"
12	1431	7	"yes"	"http://lulab.life.tsinghua.edu.cn/postar/contact.php
http://lulab.life.tsinghua.edu.cn/postar/index.php"	"Citation information listed on home page. "	1	"test"
12	1431	8	"no"	""	""	1	"test"
12	1431	9	"no"	""	""	1	"test"
12	771	1	"yes"	"http://evolve.zoo.ox.ac.uk/Evolve/Seraphim.html"	"Name: Seraphim. Description: Seraphim = Studying Environmental Rasters And PHylogenetically Informed Movements



An R package that combines GIS and phylogeographic methods to test whether environmental factors can explain ecological dispersal.



The package can be used to (i) extract the spatio-temporal information contained in spatiotemporally-referenced phylogenies, such as those generated by the phylogeographics method implemented in BEAST, (ii) estimate several spatial epidemiological statistics from these trees, (iii) compute environmental ""weights"" associated with each phylogenetic branch for one or more specified environmental rasters, (iv) estimate the correlation between the branch duration and the weights associated with each branch, and (v) test the statistical significance of these correlations using null models."	1	"test"
12	771	2	"yes"	"http://evolve.zoo.ox.ac.uk/Evolve/Seraphim.html"	""	1	"test"
12	771	3	"no"	""	""	1	"test"
12	771	4	"yes"	"http://evolve.zoo.ox.ac.uk/Evolve/Seraphim.html"	"Tutorial and manual listed as links.  "	1	"test"
12	771	5	"no"	""	""	1	"test"
12	771	6	"nobut"	""	"Unclear if there are any previous versions. "	1	"test"
12	771	7	"yes"	"http://evolve.zoo.ox.ac.uk/Evolve/Seraphim.html"	"Authors and citation listed. "	1	"test"
12	771	8	"nobut"	""	"The tool is an R package. "	1	"test"
12	771	9	"yes"	"http://evolve.zoo.ox.ac.uk/Evolve/Seraphim.html"	"Seraphim is released under a GNU Lesser General Public License."	1	"test"
3	586	1	"no"	""	"The name laser server is generic"	1	"test"
3	586	2	"yes"	"https://laser.sph.umich.edu/index.html#!pages/home"	""	1	"test"
3	586	3	"nobut"	""	"Might not be relevant to the tool. Uses VCF file and other standard formats."	1	"test"
3	586	4	"yes"	"https://laser.sph.umich.edu/index.html#!pages/help"	""	1	"test"
3	586	5	"no"	""	""	1	"test"
3	586	6	"nobut"	"http://csg.sph.umich.edu/chaolong/LASER/"	"Older version is available on the LASER web-site"	1	"test"
3	586	7	"yes"	"https://laser.sph.umich.edu/index.html#!pages/contact"	""	1	"test"
3	586	8	"no"	""	""	1	"test"
3	586	9	"no"	""	""	1	"test"
3	2982	1	"yes"	""	""	1	"test"
3	2982	2	"yes"	"https://launchpad.net/bnfinder"	""	1	"test"
3	2982	3	"nobut"	""	"May not be relevant"	1	"test"
3	2982	4	"no"	""	""	1	"test"
3	2982	5	"yes"	"https://launchpad.net/bnfinder"	""	1	"test"
3	2982	6	"yes"	"https://launchpad.net/bnfinder"	""	1	"test"
3	2982	7	"yes"	"https://launchpad.net/bnfinder"	""	1	"test"
3	2982	8	"no"	""	""	1	"test"
3	2982	9	"yes"	"https://launchpad.net/bnfinder"	"GNU GPL v2"	1	"test"
4	1907	1	"yes"	"http://www.bioconductor.org/packages/release/bioc/html/fabia.html"	"FABIA is an acronym for ""Factor Analysis for Bicluster Acquisition"". Description provided via Bioconductor: FABIA is a model-based technique for biclustering, that is clustering rows and columns simultaneously. Biclusters are found by factor analysis where both the factors and the loading matrix are sparse. FABIA is a multiplicative model that extracts linear dependencies between samples and feature patterns. "	1	"test"
4	1907	2	"yes"	"http://www.bioconductor.org/packages/release/bioc/html/fabia.html"	"Available via Bioconductor."	1	"test"
4	1907	3	"nobut"	""	"This is difficult to determine based on the available info..."	1	"test"
4	1907	4	"yes"	"http://www.bioconductor.org/packages/release/bioc/manuals/fabia/man/fabia.pdf
http://www.bioconductor.org/packages/release/bioc/vignettes/fabia/inst/doc/fabia.pdf"	"R package documentation and another manual are available."	1	"test"
4	1907	5	"yes"	"http://www.bioconductor.org/packages/release/bioc/html/fabia.html"	".tar.gz package is available for download via Bioconductor"	1	"test"
4	1907	6	"no"	"http://www.bioconductor.org/packages/release/bioc/html/fabia.html"	"It appears that only the most recent version is available."	1	"test"
4	1907	7	"yes"	"http://www.bioconductor.org/packages/release/bioc/html/fabia.html"	"Author and Maintainer: Sepp Hochreiter <hochreit at bioinf.jku.at>
Citation info: Hochreiter S et al. (2010). “FABIA: Factor Analysis for Bicluster Acquisition.” Bioinformatics, 26(12), 1520-1527. doi:10.1093/bioinformatics/btq227."	1	"test"
4	1907	8	"no"	"http://www.bioconductor.org/packages/release/bioc/html/fabia.html"	"I don't see an API mentioned."	1	"test"
4	1907	9	"yes"	"http://www.bioconductor.org/packages/release/bioc/html/fabia.html"	"License: 	LGPL (>= 2.1)"	1	"test"
4	1011	1	"yes"	"http://mbb.univ-montp2.fr/MBB/subsection/downloads.php?section=all&from_src=0&nb_src=100#src_accordion16"	"Description and acronym of ecceTERA: Tree Estimating using Reconciliation and Amalgamation."	1	"test"
4	1011	2	"yes"	"http://mbb.univ-montp2.fr/MBB/subsection/downloads.php?section=all&from_src=0&nb_src=100#src_accordion16"	".tar.gz package can be downloaded from the tool's homepage."	1	"test"
4	1011	3	"nobut"	""	"This is difficult to determine based on the available info..."	1	"test"
4	1011	4	"no"	"http://mbb.univ-montp2.fr/MBB/subsection/downloads.php?section=all&from_src=0&nb_src=100#src_accordion16"	"No tutorials are visible."	1	"test"
4	1011	5	"yesbut"	"http://mbb.univ-montp2.fr/MBB/subsection/downloads.php?section=all&from_src=0&nb_src=100#src_accordion16"	"This repository seems not to be well-structured, so the platform for sharing this code could be improved. (e.g. clicking anywhere on the homepage jumps to other tools than the one desired, which is frustrating)"	1	"test"
4	1011	6	"no"	"http://mbb.univ-montp2.fr/MBB/subsection/downloads.php?section=all&from_src=0&nb_src=100#src_accordion16"	"Only one version seems to be available."	1	"test"
4	1011	7	"yesbut"	"http://mbb.univ-montp2.fr/MBB/subsection/downloads.php?section=all&from_src=0&nb_src=100#src_accordion16"	"3 publications to cite are provided, but no specific contact info for creators is provided."	1	"test"
4	1011	8	"no"	"http://mbb.univ-montp2.fr/MBB/subsection/downloads.php?section=all&from_src=0&nb_src=100#src_accordion16"	"No API is mentioned on the homepage."	1	"test"
4	1011	9	"no"	"http://mbb.univ-montp2.fr/MBB/subsection/downloads.php?section=all&from_src=0&nb_src=100#src_accordion16"	"Licensing is not mentioned on the homepage."	1	"test"
4	249	1	"yes"	"http://bioinfo.ibp.ac.cn/biocircos/"	"The BioCircos name is descriptive of the circular diagrams that can be created using this tool.  Description from the homepage: ""BioCircos.js is an open source interactive Javascript library which provides an easy way to interactive display biological data on the web. It implements a raster-based SVG visualization using the open source Javascript framework jquery.js."""	1	"test"
4	249	2	"yes"	"http://bioinfo.ibp.ac.cn/biocircos/"	"Download is available via the homepage."	1	"test"
4	249	3	"nobut"	""	"This is difficult to determine based on the available info..."	1	"test"
4	249	4	"yes"	"http://bioinfo.ibp.ac.cn/biocircos/document/index.html"	"Extensive documentation is provided."	1	"test"
4	249	5	"yes"	"https://github.com/YaCui/Biocircos.js
http://bioinfo.ibp.ac.cn/biocircos/"	"Code is available on GitHub and BioInfo."	1	"test"
4	249	6	"nobut"	"http://bioinfo.ibp.ac.cn/biocircos/
http://bioinfo.ibp.ac.cn/biocircos/release.php"	"This is unclear, but older versions don't seem to be available. Link to Release Notes is provided."	1	"test"
4	249	7	"yes"	"http://bioinfo.ibp.ac.cn/biocircos/contact.php
http://bioinfo.ibp.ac.cn/biocircos/
"	"Contact info: 
Principal Investigator: Runsheng Chen, Email: rschen@ibp.ac.cn

Citation info: BioCircos.js: an Interactive Circos JavaScript Library for Biological Data Visualization on Web Applications. Cui, Y., et al. Bioinformatics. (2016).
"	1	"test"
4	249	8	"no"	"http://bioinfo.ibp.ac.cn/biocircos/"	"I don't see an API mentioned on BioInfo or GitHub sites for this tool."	1	"test"
4	249	9	"yes"	"https://github.com/YaCui/Biocircos.js/blob/master/LICENSE.txt"	"License is provided on GitHub but not BioInfo."	1	"test"
4	3790	1	"yes"	"http://www.sequenceontology.org/cgi-bin/soba.cgi"	"Name explanation & description from homepage: ""SOBA - The Sequence Ontology Bioinformatics Analysis Tool provides a high-level overview of the features in a GFF3 sequence annotation file. """	1	"test"
4	3790	2	"yes"	"http://www.sequenceontology.org/cgi-bin/soba.cgi"	"Tool is accessible via its homepage."	1	"test"
4	3790	3	"nobut"	""	"This is difficult to determine based on the available info..."	1	"test"
4	3790	4	"no"	"http://www.sequenceontology.org/cgi-bin/soba.cgi"	"No tutorial is visible from the homepage."	1	"test"
4	3790	5	"no"	"http://www.sequenceontology.org/cgi-bin/soba.cgi"	"Source code doesn't seem to be provided for this web-tool. This tool is not present on GitHub."	1	"test"
4	3790	6	"no"	"http://www.sequenceontology.org/cgi-bin/soba.cgi"	"Only the current version of the web-tool is provided on the homepage."	1	"test"
4	3790	7	"yesbut"	"http://www.sequenceontology.org/?page_id=269"	"No contact info is provided for a specific creator. Citation info: The Sequence Ontology: A tool for the unification of genome
annotations. Eilbeck K. et al. Genome Biology (2005)
6:R44"	1	"test"
4	3790	8	"no"	"http://www.sequenceontology.org/cgi-bin/soba.cgi"	"No API is mentioned on this site."	1	"test"
4	3790	9	"no"	"http://www.sequenceontology.org/cgi-bin/soba.cgi"	"Licensing is not mentioned on this tool's site."	1	"test"
